"Month","SMB %","HML %","WML %","Rm %","Rf %","Rm-Rf %"
199904,-3.16375837457618,-6.63039993293194,-5.22255638308587,-12.6508810654553,0.625561747060632,-13.198211444996
199905,-12.2911661549768,-7.3032411880896,-10.8949430085862,17.1658216659496,0.67963864568934,16.380481803569
199906,-0.836817250932442,6.20406265908138,-10.6444827544982,5.20296230633293,0.75550402517337,4.41560804293064
199907,6.22811754980936,7.65285571180871,2.74253248881491,11.4040769654623,0.783776063903763,10.5415273398995
199908,15.9723232440461,19.2495956842245,-0.278256009912681,14.1220666009169,0.773682726539326,13.2507081536286
199909,5.19146898570961,-0.073170776169329,13.1054194046474,2.14240091653493,0.762157410492459,1.37025007071021
199910,0.739363363001222,12.1456393683692,-3.48416949194529,-3.31124911309904,0.72573282997046,-4.00949769323745
199911,2.36170728628748,-10.7212000735827,13.710800316766,8.54318456514154,0.719214137445712,7.77086892392231
199912,15.036483546507,-0.311539259858351,34.500075604597,15.0174205334963,0.753635269103792,14.1621900004678
200001,-6.68627870199128,-11.6266496306072,6.3117760229819,7.34123227831838,0.695455341816631,6.6019903161153
200002,2.58722919934582,-2.20611981933194,23.6045502000454,11.7505824613975,0.700585719395574,10.9766277196694
200003,-9.70265121569911,6.99302938467308,-5.04149617530834,-11.8110622096216,0.735716788758012,-12.4593942789318
200004,-1.15639537498967,-0.93700699517002,-15.9992395532987,-18.1865929315862,0.58209480491267,-18.6657301984113
200005,-6.41262723760909,7.35871248975639,-15.2570415978269,-8.61362454499001,0.689855270263084,-9.24255077981042
200006,-2.33709534754081,-6.45860508859715,5.96050289422414,9.55463767253395,0.752441024592509,8.73945058066779
200007,-2.92615921263738,0.689777859503926,-5.46617891740312,-10.5309680399611,0.710968621132158,-11.1661952397991
200008,7.22264588693482,-3.17559109274018,11.0614675707991,6.55183142171045,0.81750140409238,5.69019166331521
200009,0.379458870176119,1.72802955670803,1.50614957470996,-10.0374633752356,0.785884846268181,-10.7430577162964
200010,-2.16988456523726,7.88804273490225,-4.98413595541793,-7.37946441628613,0.784910177420306,-8.10376017157092
200011,-1.89591490469145,7.22613954434546,-7.81687325164549,7.81087742424782,0.772581487135815,6.98683626445993
200012,-1.2925177669934,5.53107571859761,-7.17436972435631,-1.32206484096942,0.687626190348922,-1.99674269412949
200101,-5.52571583398386,-3.36486516692768,4.80755361223264,7.30469079281622,0.746961323462347,6.51132419524951
200102,-5.19153458225676,13.3926703129702,10.6733578474497,-2.95334500764378,0.661294849679428,-3.59213262306364
200103,-2.87844870571905,3.53008320861645,30.2632193653183,-21.0451167339301,0.668278720810589,-21.5755024722583
200104,-4.12281864924057,3.512068181568,-2.08463033006989,-0.700454431594,0.603737915486535,-1.29711533642596
200105,1.79725309968128,-0.167719105230546,-11.2234922496707,6.236462679695,0.65213954105352,5.54981738550329
200106,-2.9360159107543,0.0689119287450524,15.4308887538033,-7.2459370780967,0.593523202925539,-7.79535715430049
200107,-2.73008988075822,1.97943738407429,12.0035413932211,-3.86390592330663,0.603036596904438,-4.44139022233275
200108,3.08497308485021,-1.21508142757903,-4.89269648017389,-1.34813035784387,0.565248153843978,-1.90313357691614
200109,1.75800400968564,4.51247505500698,17.5178242276159,-12.9399556568834,0.540924084541961,-13.4118568917229
200110,3.4490683879036,-3.04841062006009,-9.64974762239316,6.10803855721445,0.56200911818356,5.51651761681722
200111,7.74362540380924,-4.82823132833411,-25.5483328210006,11.9965136920088,0.520607994964073,11.4195515465989
200112,-1.14971397394085,-4.84863868351645,-5.8985469967895,-0.671304158885422,0.497794212211944,-1.16365105677954
200201,-0.861573527363713,-3.67564031121376,4.81421205332577,2.76327060906489,0.610079362926341,2.14072155266503
200202,-14.5694364013133,18.6853451098974,4.99106333112449,9.49808783097668,0.493921676743492,8.9621814497082
200203,0.801272264433961,-0.748146459337584,0.427786094318661,2.86085679706305,0.451401207900215,2.3991980039801
200204,3.23867601147441,12.2412163738567,1.63822458464338,2.07819051626521,0.508310917326837,1.56231607801971
200205,-7.21239299162882,31.9867016055481,-2.8428363414996,-3.71972350789634,0.562871056837944,-4.25986710151711
200206,12.2738336987679,17.9441248825067,-4.60613400163241,5.16365371356147,0.498230186920479,4.64346157356288
200207,-4.61554720088816,-8.99785903125965,4.54291838152963,-8.11884971798615,0.524902624803159,-8.60049154135953
200208,-1.94573086122453,-5.52519881770988,-1.20941473159911,4.3763969395088,0.474718045612987,3.8841213216223
200209,3.21932594743239,-2.50637821734422,-3.54041333835765,-5.60786941099062,0.447046549607477,-6.02927897274012
200210,-3.87123194192605,-0.00323461322035978,8.99276005719056,-0.140925605590825,0.470006416379398,-0.608223256837104
200211,2.2441985519488,4.88261258313012,-5.3859413942471,7.0656689173948,0.405108012400435,6.63512216450219
200212,-3.50136610931291,-2.29782518071813,5.63974561889478,4.24146040464404,0.436605749349028,3.78908888606748
200301,-3.95872098942976,1.4628839442395,7.49312299553819,-2.49092119595975,0.489709995935517,-2.9667459722996
200302,-2.25847523206443,-2.06578022505091,3.56521292900047,1.57078100368861,0.421809723725652,1.14439354071598
200303,-4.96728750925154,-4.11986376130756,7.23124131875066,-7.79904607007753,0.452018199425797,-8.21571738856239
200304,3.9211672436839,5.0775280165833,1.87049049778039,0.261240822089448,0.414193139329155,-0.152326944718972
200305,3.29879689906583,10.9820124517296,7.20733084724809,16.2658095319441,0.372114013038716,15.8377805177916
200306,5.03971904659377,9.08419643768368,-5.74049107184759,11.2838982714527,0.404171169274292,10.8381033525624
200307,3.67982223663865,10.6603932849807,5.68447630496052,5.62576281277603,0.441529945324981,5.16242235426523
200308,-8.3420189115365,0.853639975047638,2.67209781759237,17.2678585182961,0.382662696431146,16.8242315864564
200309,-4.07898469460134,-11.7099430065999,4.72827830661942,3.68244726553224,0.398928345815586,3.2710037983783
200310,-4.34698434206944,-2.44357168087258,4.92832862101305,7.18338023740446,0.411297673895294,6.74561176802382
200311,12.9924981334399,20.6829815637131,-3.84041715930774,6.64370812251276,0.353467872055213,6.26923794502381
200312,7.87278153816549,11.8899735243501,-2.84180030602755,19.4952107689136,0.362705055231882,19.0667517094888
200401,-10.9483589327285,-9.25915987618434,5.21161617810975,-5.30917163176482,0.349463616488976,-5.63995547007983
200402,-6.80689825249262,-7.89238487256546,2.48205972323037,-0.930819519739146,0.324519620709229,-1.25154570749665
200403,-6.56988137646698,-5.34095907274478,7.69906363051232,0.3167049731434,0.368249884455607,-0.0513806762933555
200404,6.9922849744148,6.67348669444341,1.31222660660053,3.78564673978912,0.342416374848153,3.43203116915223
200405,8.75337165813574,4.82918931607623,-12.6631847376108,-17.9516926127845,0.362393003292194,-18.2510726995813
200406,-2.1314111806843,-1.08802110573064,5.51768309061724,1.78455234227359,0.383410318353117,1.39598827477163
200407,2.96154635808463,7.42035162902888,5.98833150990039,8.89859920034266,0.386331912364279,8.48102098128649
200408,11.4802326622898,6.92276086338541,4.3453045502341,2.7755095254248,0.407121834976265,2.35922264782304
200409,2.67057385804765,7.34424074315538,-4.2105548381321,8.13836039108466,0.39894328891783,7.71009899232908
200410,4.83372855475355,4.61382200662299,4.94850565702214,1.68445141005726,0.399720341181542,1.27984439447446
200411,4.10326402771062,15.4366446078172,2.02847518266636,10.3647662341602,0.426193412970322,9.89856687068831
200412,3.86668641767531,8.27544128181332,1.74359978958003,9.76245322905136,0.475591732524694,9.24488438731757
200501,2.23855934668302,-1.56674515434982,4.36671190201496,-1.60669259842136,0.39413576363847,-1.99343376405524
200502,4.1255435736177,5.94103891597866,3.94837653247657,4.26654582165575,0.407201798949197,3.84446390909758
200503,2.44408210069653,0.409306955744726,5.6344085267694,-2.97249703317148,0.445061760662435,-3.40313825523193
200504,8.83893206385284,5.60431406864252,-1.3676887863004,-4.27988686185937,0.406632782590655,-4.66846736533972
200505,6.42453623696364,12.9399589138544,-1.55152960147134,8.91596496256972,0.443657497045913,8.43663702206736
200506,2.31243502543079,1.23258299756677,-1.01656586712258,3.85707138905214,0.47162746095919,3.3702437142366
200507,3.37138696361321,8.94462831670313,9.50775109283113,7.36350245132322,0.422996735715198,6.91276869271293
200508,18.9430129207439,21.4433615852381,8.89443688177931,6.55122220598929,0.452818374855712,6.0721901444025
200509,-10.3168821412811,-14.4419649164913,-3.27789706870083,6.06666142394618,0.424360111414779,5.61958947770596
200510,-3.68535404068078,-8.02142863660604,-6.30649388619813,-9.59590944422014,0.427377829658737,-9.98268153338658
200511,0.56453895766635,-2.96406221086839,4.35505130308718,11.7625187625737,0.446892863246773,11.2678967169207
200512,-1.14913942185756,-5.28374009015927,4.10169000333611,6.67104434973493,0.496839290456652,6.14506885403481
200601,0.756584521233794,0.26656950330779,7.82968038691545,6.68743352752381,0.480935044531239,6.17832052178542
200602,-4.30856775939097,-4.15501423005828,-0.522232784175725,2.59033019352302,0.48695941231236,2.09370644169968
200603,-1.24410561246587,-4.5239243746514,6.9716742189736,10.0732415502455,0.562317601559781,9.46023073349143
200604,8.40527109353897,7.55850331993446,5.06471158360646,7.38267691315608,0.393520299372718,6.96329971256093
200605,3.96228773169285,0.260619745257773,-0.0811771008884188,-13.7714229527584,0.483269263308395,-14.1891825166668
200606,-10.2513641207071,-9.52752911831853,6.56935820848799,-4.20606224264743,0.536990084401445,-4.71880780985693
200607,-3.55641325958977,-1.55494317543616,-2.32108813382004,-0.306337811059976,0.521323215265612,-0.823637406014321
200608,1.04001862773746,4.69337430474435,-4.52506912954829,9.4061239735818,0.546345415282024,8.81389119353035
200609,1.37608951598949,-2.56740602431249,5.11293959155632,6.55544920541471,0.526952520857349,5.9984125317031
200610,1.14522988765089,0.5192376100424,6.40430663152478,4.71419629187984,0.512917539805358,4.18091720209084
200611,-0.776755464021317,-1.14250443298811,-3.36120053232928,5.32807486606701,0.566512069677549,4.73597075271668
200612,7.21919206911048,13.075965311524,3.39645373022013,0.901111704226487,0.532904064455453,0.366340808323695
200701,6.32791110874147,11.8687384170201,-1.89529900721612,3.57241564756565,0.554190994861981,3.00239150170094
200702,-2.79217476844591,-3.32433536474035,-2.48925153491356,-8.12577168035284,0.56380642854752,-8.64341306468164
200703,-5.04186541104858,-1.95983583142118,-0.751982695269815,0.54641073187236,0.616622910242737,-0.0699006227100951
200704,-1.2143994251297,-0.682186694978304,0.225520161242532,7.50391385548337,0.588034330645293,6.87743591107273
200705,-0.344665322608362,-0.0631363954561759,1.59819800408885,5.79309706421571,0.617685317120675,5.14514593490902
200706,4.28882553679559,3.49372288639342,-0.778166392774904,2.35658736625606,0.602842432208117,1.74376641988423
200707,-1.27511827939276,1.95664735313434,-1.44087636454975,5.17308675882808,0.474213232171561,4.67784765237811
200708,4.309551211065,16.8224090418579,0.0266488679751209,-0.836735724028859,0.551695845729649,-1.38089979374743
200709,0.733276801522842,14.6556819853309,3.94167411956512,14.1052554431564,0.546080154783612,13.4894123499846
200710,-8.78041214481177,-5.81318580276867,25.1349148825905,20.0958692257718,0.602095197011665,19.3827184882351
200711,4.83389150935309,11.9924837238496,0.736562986979195,-0.0873119587994409,0.628703558878385,-0.711834722825633
200712,13.820749425992,29.2064046490678,-3.07870677689255,11.8506570047556,0.546470559248635,11.2460518722412
200801,-4.46636303953476,-2.94785340572761,1.36188283163552,-19.6233464356225,0.632818532684087,-20.1339812820502
200802,-5.52483462303975,-4.61049738613473,-2.99929869289602,-0.349238642292182,0.592554710417703,-0.936657448216038
200803,-5.31127624109465,-8.04127258227365,-4.97238080010897,-12.4452237595813,0.511473211308533,-12.8944446629081
200804,1.34771218791683,5.63416909207635,0.758427455061961,12.3203647657918,0.560145091674435,11.698148097182
200805,0.254165993417521,0.808129385214262,-4.02618000972739,-6.47772208678371,0.570279922731087,-7.01000675877491
200806,3.74644821527201,-4.2919282505427,-2.46853941295367,-19.3879662070395,0.631578466982363,-19.8994992297453
200807,-4.83156784171153,2.18980556728305,2.1434816837625,8.06008632143993,0.791094832820405,7.21422416346831
200808,-0.749433406526689,-3.54461148669777,-2.77249759375032,0.855667417761374,0.705572594855397,0.149049316585437
200809,-7.31437227130195,-6.2221183570737,4.10071251450852,-12.9639552925644,0.709449917630822,-13.5814259080351
200810,-7.77330383146049,-1.84159372095721,7.3206890601609,-28.1210089875693,0.638147942073197,-28.5851323952658
200811,-7.89482899246918,-0.385154019264122,11.6141001236013,-6.46613237930868,0.51117326881136,-6.94394991071388
200812,-2.82251141039319,-0.769084672615494,-16.5040423382278,11.7304853173303,0.486041858330144,11.1927619806799
200901,-4.03768563257685,-0.0606546969477706,12.3119326454792,-4.49050741636433,0.36603298179092,-4.83975551525994
200902,0.687537147838935,0.0994984737875404,4.81486567837381,-4.43897022248043,0.347626043460725,-4.7708560944974
200903,-4.36028222174254,-6.46156534447938,-7.01605284531422,7.75384574150524,0.371780618589779,7.35604017486466
200904,2.21271693083127,3.23773914678438,-16.3255860783952,16.2783705154694,0.265204804284491,15.9737367588542
200905,4.23087570730762,4.15333763103836,-26.0497042714558,35.7572777435075,0.255996213607901,35.4157166227482
200906,-1.7300467012401,-3.95335823763767,2.61649073842676,-2.3523677062925,0.289303438578514,-2.63445257665184
200907,0.439463053967248,-0.0143018965993114,-0.0147598635803825,8.18468814540638,0.292537970641926,7.87015775047029
200908,11.7439325017315,11.1180764480212,-5.28551579115419,2.58265816569245,0.274066115974003,2.302556242836
200909,-1.54610710977218,3.03110533641728,2.13228744426854,7.6502446789418,0.267060389021401,7.36452621277679
200910,3.3636853460026,-4.22933006402609,10.5548293181197,-6.45250721756233,0.252889426348069,-6.68931405561818
200911,-1.99568969113036,1.50188665139679,5.77066150848711,7.70656700574739,0.257279350041828,7.4311284853076
200912,4.08621410090455,4.1171237429714,-0.626863653007781,4.77583427570814,0.287398843938513,4.47619950387574
201001,2.59575006234927,-0.182849136793095,1.41287505683128,-3.11864593847457,0.281951888741871,-3.39158763193531
201002,-2.51806716989289,0.464686599647846,3.94413414193475,-0.909740685247795,0.32012039301712,-1.22615223494731
201003,-0.59091838435722,3.06786206300618,1.33986595403393,4.15162569203156,0.354079049530931,3.78477002490307
201004,5.81863031832022,3.17995027332829,2.63276639519645,1.8020411527512,0.32909286842413,1.46836644511736
201005,0.731371348074084,-6.02677692355641,-2.4771638082036,-3.55392227682104,0.34955448994034,-3.8904577447473
201006,2.77670681853586,-2.78238352008506,-1.57990504366622,4.80186584690778,0.45144332339182,4.33175765904121
201007,-0.0504763163813093,4.29170779271579,5.29166188503394,1.89428565446588,0.468866994648964,1.41904838142353
201008,-0.857825068761475,3.56658322765646,4.13532387921804,0.825296923571139,0.519871351207679,0.303886193905223
201009,-3.19966090594724,2.54065796327123,-0.292232885054255,8.34227885416556,0.500170337641359,7.80498681988977
201010,0.21193013024805,5.66412678911961,3.37138794838925,0.342975553303226,0.531696930879222,-0.187832206707905
201011,3.51571120978194,-9.7238768471521,5.41161824323755,-5.19153669615998,0.555580300028602,-5.71687097861793
201012,-3.24777040436435,1.41494337079968,-6.11267652768928,3.13771424199838,0.605974563863154,2.51718946855981
201101,-1.01518705569399,-1.91685843880195,4.81106949735068,-9.90470653554097,0.554666129492443,-10.4044319998367
201102,4.78643337412403,-12.0111570704065,2.75866142513084,-3.98228879456436,0.555291690805682,-4.51380213686188
201103,-6.88149840663046,6.51535645241534,1.31131853330657,7.76519611886473,0.613782358991832,7.10981383469225
201104,7.01151743989288,0.781438345932628,0.818988139193877,0.918667290973318,0.508674069902204,0.408009650833696
201105,-1.22451338582604,-0.529355674703469,4.31185233389777,-2.68859177902835,0.675013794174295,-3.34200823015173
201106,-0.464024066489044,-2.77011316963525,4.70738993907953,0.181039023073404,0.696798182963909,-0.512389454890505
201107,3.97241224935669,1.51506130258436,3.91474327628627,-1.54375354915659,0.66153675280558,-2.19150393611366
201108,2.43758827439522,-7.39202261555992,10.5097633791833,-8.44096363120369,0.677075332266708,-9.05955164270758
201109,3.99852458267413,-2.34125942769596,-1.08368972193637,-1.68632320109231,0.680305081665167,-2.35144337284762
201110,-1.27158301429962,-1.2589562787793,-1.14284470442115,4.76434418741529,0.622945232405159,4.11710048645386
201111,-2.12767182455242,-0.750513286378107,9.54294678503167,-9.11112288538375,0.677295896283892,-9.72574596152317
201112,-0.944209574618549,-2.32259949564311,7.5279015525779,-5.76982722029487,0.693072779919479,-6.42048728618395
201201,-0.0638970890779245,5.67503392652331,-20.2391074620558,13.2688739997918,0.726507296738443,12.4561870216565
201202,0.292587342513939,-0.354905431424346,-2.18130010874844,4.88264745434543,0.683874846332944,4.17162983197188
201203,-0.238623912004421,-2.12782763322972,9.07876614701761,-2.20990015649375,0.763062830810068,-2.95149807038525
201204,3.24027028716567,-0.388370620924783,2.91764026165062,-0.574931306104121,0.665475556857942,-1.23258842062965
201205,-0.400208992778028,-1.8911033105425,7.03925495102229,-5.83908032517301,0.713493037472679,-6.50821533806324
201206,-1.87612113022585,-1.24504487379909,-3.52133642424033,5.96935171479995,0.670386403251522,5.26536584525155
201207,1.02926784822461,1.0886264081075,4.70675441139548,-1.10091452237766,0.698492598086742,-1.78750413006087
201208,2.41603264180661,-1.38462804097406,7.4216716855855,0.282084075372957,0.666567980766541,-0.382066304365858
201209,-0.827523193008739,0.638692031206234,-8.70088957125896,7.78225078054438,0.628738702592768,7.11109880627498
201210,4.76386636796695,-2.70904346704639,4.06285441258363,-1.39204457234436,0.656134557185206,-2.03546460006866
201211,-4.98290308771573,9.29909816046068,-5.09537617588454,4.12585801316085,0.629625653459764,3.47545424370579
201212,-0.961588439420114,0.62872762425934,0.0981073155395418,1.70607808507826,0.630795002115403,1.06887365809936
201301,-4.25992969602709,-2.81151717122212,-1.24604385845022,1.41801888643338,0.713870172759878,0.699369314234355
201302,0.321718486718425,-9.54014661653576,8.61091516250056,-6.94094635502328,0.616494688483793,-7.51338250439187
201303,-1.01147342098534,-5.6511878547408,11.4836619515667,-2.23439317225781,0.592931657944074,-2.81153664023936
201304,-10.1319636492085,16.64444479783,-1.99339161692553,3.94111442548499,0.60514157227971,3.31689321986999
201305,-2.71716098614472,-2.16613046514879,6.81630493141892,0.637386082760671,0.658940388021168,-0.0214251554583655
201306,-3.47652335597403,2.12200058605814,18.1265208863995,-4.02419173006976,0.573615154657547,-4.57288160245095
201307,-4.59674713539675,4.89040822850115,9.1821558123127,-2.32326924870657,0.731490921780953,-3.03405471062393
201308,1.7533237754835,-3.15772371056644,-10.0419571946557,-3.6501536777616,0.856405012931094,-4.47027430766538
201309,-3.47456487403532,3.9240221639532,-1.41850813956722,5.47929530953606,0.82276683714424,4.62057009289787
201310,-0.888722484447368,1.15241403347657,-4.55769608632548,7.87576595129824,0.729808349482264,7.09674819401596
201311,3.86124626680699,4.80786602449295,-3.27074685998382,-0.536574014461622,0.675913345208401,-1.20473082963986
201312,3.61454541691526,5.25135093722888,-1.80970103851282,3.53095880527639,0.705232378772469,2.80686169220392
201401,1.45542332859838,-6.69562881238087,9.68606137964692,-3.94749427240769,0.773277806834227,-4.68609859785952
201402,1.10066312516199,-3.49166615645607,4.50214292745037,2.1748056490307,0.660187014231761,1.50520705644532
201403,-1.91612764892425,3.40271294241645,-9.64601210647053,7.92516882866476,0.738343630365268,7.13669770053051
201404,6.76459130126601,9.86558822934296,-4.03076447620538,1.04099372832698,0.61485378977908,0.423667065007005
201405,2.01513101371658,12.6149398364239,-15.8612717276387,12.3130830627104,0.709158049202974,11.5262751159526
201406,7.73436693406746,7.86637201740454,3.17108386768099,7.35113336584041,0.69256218712701,6.61498147097699
201407,-0.558278137999801,-9.23842673593868,-2.24384082491613,0.00352896097193245,0.726316319953457,-0.717842146906644
201408,2.5578810721687,-4.76047576803924,2.02001326101149,2.66164525472334,0.632181482486915,2.01737154977226
201409,8.1975484946307,1.78241949826536,3.78529464950514,1.38622897251739,0.727577721515016,0.65407833953488
201410,-1.93510501934905,0.44467921971445,4.38407659669315,3.38354787227968,0.587419640565012,2.7806842868912
201411,-0.634383637289371,-0.490855039150584,5.41994179747209,2.67838999882726,0.576328238839197,2.09068390410629
201412,0.836836030770005,-3.02509074813997,2.09900081964356,-1.49091674359551,0.702910938911416,-2.17920487245664
201501,-1.01713192349877,-0.0336212039208084,4.71296084263211,5.07783947400462,0.673395092448414,4.37639458207302
201502,0.801469833466228,-2.76006486497476,-0.133466848976516,1.04510092741339,0.639768843899935,0.402867654943595
201503,2.67500029177854,-8.19924296521456,5.01604491265242,-2.86137755814757,0.671909372480273,-3.51082377752517
201504,1.32339349868331,4.04467576878986,-1.36226503751987,-2.59845860505732,0.580248648273063,-3.16130601846604
201505,0.480165825697076,-4.93727806771209,3.38349350725953,3.4098171718226,0.612949346517455,2.78065147211006
201506,4.85337000318347,-8.00689506781172,1.70996469415683,-1.05852805634797,0.655884728818279,-1.70379124578368
